"","SN","number.leaves","Learning.Rate","number.iteration","maximum.bin","maximum.depth","acu","precision","recall","fscore","corr","training.error","test.error"
"820",819,85,0.06,100,33,7,0.835633272856562,0.58043358053604,0.575104895104895,0.576260843380623,0.574351701589458,0.00468551073942185,0.206914485610303
"821",820,171,0.06,100,33,8,0.838058228325703,0.569757069171963,0.590769230769231,0.574880922907701,0.570699460899774,0.00318580218962473,0.210622060769902
"822",821,341,0.06,100,33,9,0.832551871719893,0.629221680575064,0.507365967365967,0.557578291587339,0.567301707360384,0.00281074449212592,0.194932093776282
"823",822,683,0.06,100,33,10,0.831941918646514,0.60456211082842,0.529044289044289,0.56208722429533,0.559206534036601,0.00206185698722843,0.200141957274538
"824",823,21,0.06,100,34,5,0.835107686428804,0.577050149091895,0.583869463869464,0.571759357837373,0.581523959119583,0.020803021751594,0.212146541096999
"825",824,43,0.06,100,34,6,0.824814575602222,0.557027714297037,0.596410256410256,0.573505329225151,0.560061291086993,0.0106825895398107,0.21591852766244
"826",825,85,0.06,100,34,7,0.82634354135758,0.581549766828395,0.553286713286713,0.565507941296177,0.563497932801186,0.00449789216150852,0.207668046520796
"827",826,171,0.06,100,34,8,0.839161675065325,0.571261528326746,0.550862470862471,0.558564945017336,0.586152837110057,0.00318615452065373,0.211372385348748
"828",827,341,0.06,100,34,9,0.832370635456198,0.610044208664898,0.544335664335664,0.574628708995349,0.570691414823576,0.00299853627202173,0.197927402776604
"829",828,683,0.06,100,34,10,0.845416743740964,0.655881581986046,0.555990675990676,0.596602017146782,0.588927051248354,0.00206168016315126,0.182889808791642
"830",829,21,0.06,100,35,5,0.826622984916172,0.542733556015437,0.578041958041958,0.558271989005497,0.557162138827323,0.0237991022434155,0.221895780033683
"831",830,43,0.06,100,35,6,0.838031713619123,0.59530753968254,0.562377622377622,0.575331839076315,0.585482451827024,0.0101197308425387,0.201658640984484
"832",831,85,0.06,100,35,7,0.82403636689731,0.567095080154782,0.562657342657343,0.563664536656864,0.558220645505215,0.00412283545185371,0.212157889272906
"833",832,171,0.06,100,35,8,0.83552133169689,0.565922684906952,0.581305361305361,0.571185927141412,0.57111614618897,0.00356068635585973,0.213630777429907
"834",833,341,0.06,100,35,9,0.83655817705766,0.594205445214435,0.523030303030303,0.553848888425552,0.575779562505679,0.00262382892986391,0.205403959336544
"835",834,683,0.06,100,35,10,0.838341818108332,0.594195329953844,0.538181818181818,0.561859284614791,0.571331497107421,0.00187388772469278,0.204635183464279
"836",835,21,0.06,100,36,5,0.831255831668127,0.563029292688735,0.62955710955711,0.591245989923658,0.57634851628871,0.0217395268465608,0.211363958277381
"837",836,43,0.06,100,36,6,0.832460542839588,0.570865378752703,0.587459207459207,0.576986367855645,0.570359186057019,0.0104956710140167,0.211400398531126
"838",837,85,0.06,100,36,7,0.828783895611146,0.547183227870131,0.575571095571096,0.552908373130711,0.570571942289009,0.00468445605130419,0.224138999183352
"839",838,171,0.06,100,36,8,0.839282737688235,0.591199798324677,0.59016317016317,0.58640590222359,0.575749836766648,0.00281074449212592,0.204608452205476
"840",839,341,0.06,100,36,9,0.824337697834077,0.587412891178535,0.556456876456876,0.569354760638971,0.55044149357782,0.00243638849315309,0.206128960671005
"841",840,683,0.06,100,36,10,0.83117996185382,0.593467400879946,0.507412587412587,0.54504128654661,0.56610289226982,0.00206115397157711,0.208395884899234
"842",841,21,0.06,100,37,5,0.835691217801459,0.564410532057591,0.632773892773893,0.592071082684086,0.581219423336723,0.0266107150504231,0.212883331925319
"843",842,43,0.06,100,37,6,0.823733900370519,0.560221431690085,0.556083916083916,0.554712984456499,0.558063905769341,0.00861967555949525,0.216660719381886
"844",843,85,0.06,100,37,7,0.832585305602891,0.573708817642926,0.568251748251748,0.56498217175958,0.570427437797011,0.00524678197137535,0.211394892564297
"845",844,171,0.06,100,37,8,0.823728028371149,0.578781552502555,0.541212121212121,0.558561335372319,0.561407675461537,0.00299818591668075,0.210634648839103
"846",845,341,0.06,100,37,9,0.814944149983311,0.565763125763126,0.523123543123543,0.542371563375961,0.544198380528513,0.00224894706859827,0.21584716024507
"847",846,683,0.06,100,37,10,0.832931757010374,0.611550746001965,0.553100233100233,0.573827417774386,0.568258857090927,0.00187406389020728,0.201595217290249
"848",847,21,0.06,100,38,5,0.826911497693971,0.546432541576007,0.59972027972028,0.570303268343894,0.567062528982386,0.0241769785891463,0.221075075749074
"849",848,43,0.06,100,38,6,0.829768868964968,0.555861427693619,0.580839160839161,0.567665389454793,0.566971612888627,0.0101195553355868,0.216651178508068
"850",849,85,0.06,100,38,7,0.836740521354087,0.569659350635751,0.583962703962704,0.575289275173321,0.573411272257598,0.00449771797168203,0.21141460476615
"851",850,171,0.06,100,38,8,0.838514051175496,0.621912703412034,0.525734265734266,0.567278823726851,0.58194537299886,0.00262312723133793,0.19564475922323
"852",851,341,0.06,100,38,9,0.831271421057146,0.579222543643769,0.523123543123543,0.548104849898485,0.56806758294731,0.00281109484746691,0.210638956942919
"853",852,683,0.06,100,38,10,0.83762938521177,0.60739417989418,0.55044289044289,0.576897176987455,0.577105902192618,0.00281127167154408,0.197911599390897
"854",853,21,0.06,100,39,5,0.83567668133059,0.574198956566031,0.59967365967366,0.58251154012447,0.578391410473033,0.0234263258070091,0.209158860592703
"855",854,43,0.06,100,39,6,0.839096999252164,0.589107122816063,0.595337995337995,0.576313659240488,0.575991047516747,0.00899701781089988,0.20538828204168
"856",855,85,0.06,100,39,7,0.847468439151608,0.582642162262932,0.59011655011655,0.583417822448888,0.593769437419332,0.00543387369915186,0.204612276961059
"857",856,171,0.06,100,39,8,0.839466750348973,0.600823799554265,0.562284382284382,0.574268862902681,0.574547942064003,0.0031859790137019,0.20091913920303
"858",857,341,0.06,100,39,9,0.836884755065633,0.583907259788267,0.562703962703963,0.571740848785539,0.572324039493286,0.00243621364476393,0.206144091572214
"859",858,683,0.06,100,39,10,0.833774514075977,0.579134697357204,0.532634032634033,0.546582745985404,0.559343872023835,0.0020615053147621,0.21062605364661
"860",859,21,0.06,100,40,5,0.834689137111185,0.562080004306229,0.58032634032634,0.564794836042449,0.579091718840324,0.0228648800559478,0.216658071474174
"861",860,43,0.06,100,40,6,0.842487802167128,0.585063559322034,0.593426573426573,0.586746839148812,0.583908964193575,0.011242979285629,0.204619359063431
"862",861,85,0.06,100,40,7,0.827870098146439,0.554539833951599,0.592867132867133,0.570209400241576,0.559633291606553,0.00468586208260685,0.215182388303477
"863",862,171,0.06,100,40,8,0.825683714180833,0.561820586820587,0.578181818181818,0.564253390854563,0.555683361844716,0.0029983607650699,0.218135225704711
"864",863,341,0.06,100,40,9,0.836476306643294,0.571729209794946,0.535664335664336,0.548663904010435,0.571716093047067,0.00224877057380243,0.212894596040663
"865",864,683,0.06,100,40,10,0.832106475859986,0.602561309160134,0.544242424242424,0.566519173238758,0.56143458736688,0.00281144717849591,0.204644703322956
"866",865,21,0.06,110,25,5,0.829201955786853,0.574859350587728,0.550955710955711,0.5584784955081,0.570448481934826,0.0153679195037793,0.211383481342968
"867",866,43,0.06,110,25,6,0.821067967876007,0.535317892374854,0.596270396270396,0.562862290424902,0.554941456155228,0.00899473325699407,0.227083220376953
"868",867,85,0.06,110,25,7,0.834954835322797,0.570723466003317,0.572027972027972,0.5711898156563,0.575707455581544,0.00393609770151288,0.210593648299854
"869",868,171,0.06,110,25,8,0.830441028029324,0.610871660492154,0.572167832167832,0.589478184533613,0.564711511235862,0.0022491225755501,0.194138183795898
"870",869,341,0.06,110,25,9,0.827790204967684,0.58057573281838,0.507645687645688,0.539062005805245,0.555783044741589,0.00224859638397594,0.210599259342386
"871",870,683,0.06,110,25,10,0.833837652421959,0.594589068033004,0.493006993006993,0.530281287668666,0.567138289233357,0.0013115634510283,0.207617358001746
"872",871,21,0.06,110,26,5,0.834411255132402,0.567567102293602,0.617995337995338,0.589745019950765,0.577346164255482,0.0204283071652468,0.209878629157163
"873",872,43,0.06,110,26,6,0.838190495283742,0.579220387887481,0.620792540792541,0.593425370205784,0.586293393235278,0.00955670684603622,0.209877263173026
"874",873,85,0.06,110,26,7,0.823467459260277,0.552749268399058,0.565501165501165,0.556539083425741,0.561018660028708,0.00393539369801755,0.221099138085025
"875",874,171,0.06,110,26,8,0.826021770948622,0.575572715808055,0.56009324009324,0.567254655703915,0.557022138116689,0.00243621199835726,0.208386133874011
"876",875,341,0.06,110,26,9,0.825750499274956,0.578583438419504,0.55044289044289,0.562741803905618,0.554476767636295,0.00187388805397411,0.209175756765719
"877",876,683,0.06,110,26,10,0.832202037654971,0.618744284954811,0.486433566433566,0.537821443919943,0.565990536177512,0.00131191446493196,0.200903945256399
"878",877,21,0.06,110,27,5,0.821588023325869,0.523209227234009,0.596037296037296,0.556892366318924,0.553510594265984,0.0172390047150255,0.233200538660083
"879",878,43,0.06,110,27,6,0.835641283990626,0.555468465127777,0.596596736596737,0.574290044583947,0.573197614324717,0.00787060925483258,0.215113626763538
"880",879,85,0.06,110,27,7,0.833872810932069,0.60096176740505,0.583403263403263,0.587203624366221,0.575059142437531,0.0033735962744899,0.198685818184569
"881",880,171,0.06,110,27,8,0.839192674720974,0.572125566759116,0.568251748251748,0.566938722197343,0.576358580303795,0.00262400542465975,0.209888170030981
"882",881,341,0.06,110,27,9,0.830564011625043,0.583494062135632,0.525920745920746,0.547999113521372,0.570984183678233,0.0020613291492476,0.209901157387852
"883",882,683,0.06,110,27,10,0.826798691350191,0.608504941599281,0.501724941724942,0.547732353715492,0.552657417866815,0.00112429786270663,0.202403186399674
"884",883,21,0.06,110,28,5,0.832112479904707,0.562423721178891,0.596037296037296,0.575515547025453,0.576793131298472,0.0193020918973235,0.213629222309505
"885",884,43,0.06,110,28,6,0.831498088959298,0.571654811412453,0.595990675990676,0.578170615585499,0.573338796518303,0.0069342796668176,0.213671819999437
"886",885,85,0.06,110,28,7,0.821471028848005,0.560635409787952,0.571748251748252,0.565104147760636,0.555824752790039,0.00487224848976268,0.215124890878883
"887",886,171,0.06,110,28,8,0.826187045799873,0.584724014933866,0.532540792540793,0.551155006883881,0.564671311770384,0.0020615053147621,0.210626011616329
"888",887,341,0.06,110,28,9,0.827060773815613,0.596137780957894,0.580792540792541,0.587030018186638,0.564245633129905,0.00225000175671592,0.198642127707328
"889",888,683,0.06,110,28,10,0.833729659992406,0.611307498808745,0.553426573426573,0.576326637288402,0.566733754709619,0.00131156378030963,0.197165267688759
"890",889,21,0.06,110,29,5,0.838913588258941,0.555634452510587,0.596317016317016,0.573152271258349,0.576747853223739,0.0179899930348436,0.217387338882171
"891",890,43,0.06,110,29,6,0.839627253196043,0.595767591885239,0.617902097902098,0.604799097088978,0.584260365654815,0.00805893183624125,0.197165414794743
"892",891,85,0.06,110,29,7,0.839691024211491,0.590615392045412,0.59044289044289,0.588086681642305,0.573738345106061,0.0044975424647302,0.203200017484597
"893",892,171,0.06,110,29,8,0.83289328243961,0.59814609663494,0.510582750582751,0.54356783458204,0.56548521691833,0.00243621199835726,0.20466334375264
"894",893,341,0.06,110,29,9,0.832346676688335,0.60653274600643,0.480512820512821,0.532798384468843,0.561961598182887,0.00168697282099344,0.204623919348934
"895",894,683,0.06,110,29,10,0.829616226835083,0.609935572904615,0.51044289044289,0.553514608224648,0.566269754585088,0.000936505094966812,0.201648595747292
"896",895,21,0.06,110,30,5,0.833502746371078,0.571248196248196,0.636130536130536,0.60056013115266,0.570618443683206,0.0191172771499821,0.209187062911345
"897",896,43,0.06,110,30,6,0.832274103414934,0.575136005056832,0.602517482517482,0.587450748346476,0.573647048533294,0.00806016400699876,0.20761418471552
"898",897,85,0.06,110,30,7,0.837717620212079,0.607959239481992,0.562890442890443,0.582954864801347,0.592131823143914,0.00356086054568621,0.197161442933176
"899",898,171,0.06,110,30,8,0.830157497954158,0.566474278838332,0.5602331002331,0.555176904474607,0.563092169877345,0.00262365342291208,0.21664273042156
"900",899,341,0.06,110,30,9,0.824352165411719,0.597789289521555,0.5195337995338,0.554388443619159,0.5559070650305,0.0022487712323651,0.203898602787364
"901",900,683,0.06,110,30,10,0.832333778728045,0.621356156928709,0.504755244755245,0.5529579340131,0.561645193315931,0.00168697347955611,0.197877891105426
"902",901,21,0.06,110,31,5,0.835261638678219,0.571232505415098,0.617855477855478,0.592030915902218,0.578333277539565,0.0204279561513432,0.208383317845175
"903",902,43,0.06,110,31,6,0.820579203729787,0.535795120032482,0.574965034965035,0.551245107122955,0.552152500344666,0.00749625292657842,0.230120244431303
"904",903,85,0.06,110,31,7,0.839166590597062,0.613031504010507,0.55025641025641,0.577049531352278,0.578488370476588,0.00337394728839356,0.197185000905753
"905",904,171,0.06,110,31,8,0.832342065435017,0.585841436663533,0.525920745920746,0.548795911365433,0.566010603202879,0.00243603649140542,0.212148348399088
"906",905,341,0.06,110,31,9,0.838481310817649,0.594542244640605,0.538181818181818,0.563968774464095,0.572442370379751,0.00206115397157711,0.203107466805535
"907",906,683,0.06,110,31,10,0.833394931915694,0.567155962813302,0.55967365967366,0.560712759362893,0.567741789692813,0.00112429786270663,0.21290703700388
"908",907,21,0.06,110,32,5,0.829032221247383,0.551429001548902,0.596596736596737,0.570234654364446,0.568297799481746,0.0193038341248697,0.218892737461632
"909",908,43,0.06,110,32,6,0.841878787189856,0.581002938913689,0.608065268065268,0.586355932148709,0.584641996806273,0.00805735095654944,0.209916519455607
"910",909,85,0.06,110,32,7,0.827491061390869,0.55616499909448,0.578228438228438,0.56358587726146,0.562852244426052,0.00337341912113139,0.215890850722311
"911",910,171,0.06,110,32,8,0.843477152537297,0.653020852098721,0.544475524475524,0.588595647773279,0.593099387910732,0.00224877156164643,0.184383396862103
"912",911,341,0.06,110,32,9,0.839862716466825,0.629531297134238,0.55030303030303,0.576524124692859,0.574594693369591,0.00224894772716094,0.193451913365503
"913",912,683,0.06,110,32,10,0.833959686439367,0.59827999042222,0.537902097902098,0.562779110647714,0.566811227885885,0.00149953271356395,0.201644035461789
"914",913,21,0.06,110,33,5,0.831643976108288,0.57192126866141,0.596270396270396,0.579284176283423,0.573839077545039,0.0209909910141297,0.209147638507639
"915",914,43,0.06,110,33,6,0.836430403086233,0.57684433475152,0.605641025641026,0.589258966189314,0.578780084924434,0.00768369435113325,0.207648334318943
"916",915,85,0.06,110,33,7,0.825648939176352,0.578317270670424,0.544801864801865,0.559461442253616,0.561499177545291,0.00374777643722956,0.209851855868079
"917",916,171,0.06,110,33,8,0.829980298833557,0.60358887477247,0.553519813519813,0.554774431923042,0.565288495501367,0.00262312756061926,0.213563360858964
"918",917,341,0.06,110,33,9,0.828791825221558,0.587454337899543,0.537995337995338,0.552472023748056,0.56335438078674,0.00187423873859644,0.211418996930529
"919",918,683,0.06,110,33,10,0.825989680483548,0.584985802640203,0.553986013986014,0.56615188453702,0.551990069210289,0.00149918137037896,0.20609920323196
"920",919,21,0.06,110,34,5,0.832244795088005,0.554031709999173,0.621118881118881,0.583139048473693,0.567599745912167,0.0170534839885008,0.215885218664639
"921",920,43,0.06,110,34,6,0.837823587180762,0.578969154814225,0.565547785547786,0.567355123372769,0.58164261905488,0.00749678175240326,0.208418223993658
"922",921,85,0.06,110,34,7,0.830671062513829,0.599690310205143,0.58979020979021,0.590991613183767,0.561441617222989,0.00393521687394038,0.200154881585987
"923",922,171,0.06,110,34,8,0.828997433612477,0.585005636400902,0.526806526806527,0.536510032239912,0.558376069347806,0.00243691501400858,0.218910747437099
"924",923,341,0.06,110,34,9,0.824377751207957,0.574189415264416,0.532027972027972,0.551405231267756,0.55864493184578,0.00168644728798196,0.212192795421389
